gene_id,canonical_tx
ENSG00000183530,ENST00000327423
ENSG00000227376,ENST00000435241
ENSG00000199405,ENST00000362535
ENSG00000254702,ENST00000528257
ENSG00000233497,ENST00000526810
ENSG00000234178,ENST00000446470
ENSG00000255014,ENST00000524544
ENSG00000261341,ENST00000562076
ENSG00000206042,ENST00000382676
ENSG00000255483,ENST00000532684
ENSG00000285568,ENST00000647625
ENSG00000256448,ENST00000536855
ENSG00000255246,ENST00000661021
ENSG00000177257,ENST00000318157
ENSG00000125743,ENST00000342669
ENSG00000188655,ENST00000554964
ENSG00000244400,ENST00000461747
ENSG00000254880,ENST00000532316
ENSG00000227125,ENST00000447864
ENSG00000258856,ENST00000555494
ENSG00000293009,ENST00000600311
ENSG00000255327,ENST00000528497
ENSG00000215105,ENST00000399586
ENSG00000166111,ENST00000610966
ENSG00000177350,ENST00000487479
ENSG00000294822,ENST00000726189
ENSG00000293056,ENST00000494676
ENSG00000255455,ENST00000525716
ENSG00000124812,ENST00000335847
ENSG00000270591,ENST00000604583
ENSG00000229594,ENST00000432754
ENSG00000240121,ENST00000492051
ENSG00000302661,ENST00000788596
ENSG00000259374,ENST00000560510
ENSG00000227593,ENST00000446318
ENSG00000270938,ENST00000605103
ENSG00000224523,ENST00000412589
ENSG00000255786,ENST00000539481
ENSG00000296721,ENST00000741302
ENSG00000279046,ENST00000624288
ENSG00000171942,ENST00000305899
ENSG00000213233,ENST00000463396
ENSG00000136811,ENST00000351030
ENSG00000255155,ENST00000525240
ENSG00000177684,ENST00000322066
ENSG00000257162,ENST00000621415
ENSG00000237748,ENST00000421129
ENSG00000295420,ENST00000729867
ENSG00000259648,ENST00000559732
ENSG00000261949,ENST00000610896
ENSG00000293198,ENST00000559968
ENSG00000277883,ENST00000622303
ENSG00000171936,ENST00000641646
ENSG00000310118,ENST00000847299
ENSG00000197358,ENST00000547295
ENSG00000214642,ENST00000398718
ENSG00000281736,ENST00000629718
ENSG00000237521,ENST00000456448
ENSG00000293235,ENST00000550043
ENSG00000094661,ENST00000641398
ENSG00000225210,ENST00000622815
ENSG00000235812,ENST00000529267
ENSG00000186723,ENST00000641419
ENSG00000293335,ENST00000530196
ENSG00000203970,ENST00000371148
ENSG00000180872,ENST00000651554
ENSG00000127515,ENST00000641129
ENSG00000227059,ENST00000545940
ENSG00000186369,ENST00000637212
ENSG00000258959,ENST00000646837
ENSG00000257859,ENST00000548557
ENSG00000235730,ENST00000454899
ENSG00000244694,ENST00000339488
ENSG00000286060,ENST00000836463
ENSG00000234911,ENST00000447107
ENSG00000255757,ENST00000538359
ENSG00000171495,ENST00000399564
ENSG00000261839,ENST00000565046
ENSG00000181781,ENST00000315489
ENSG00000258704,ENST00000636540
ENSG00000256630,ENST00000535243
ENSG00000218834,ENST00000406616
ENSG00000176165,ENST00000313071
ENSG00000258811,ENST00000556430
ENSG00000280087,ENST00000623895
ENSG00000258593,ENST00000553344
ENSG00000259067,ENST00000555713
ENSG00000182652,ENST00000642117
ENSG00000293569,ENST00000714233
ENSG00000289757,ENST00000699026
ENSG00000258663,ENST00000554041
ENSG00000288802,ENST00000689728
ENSG00000224916,ENST00000589057
ENSG00000259000,ENST00000553480
ENSG00000091664,ENST00000263160
ENSG00000227881,ENST00000435496
ENSG00000267114,ENST00000591646
ENSG00000258509,ENST00000557196
ENSG00000251215,ENST00000507317
ENSG00000295594,ENST00000731136
ENSG00000259046,ENST00000555741
ENSG00000251515,ENST00000503137
ENSG00000241418,ENST00000394346
ENSG00000234750,ENST00000428058
ENSG00000254252,ENST00000520308
ENSG00000258497,ENST00000555328
ENSG00000256705,ENST00000556205
ENSG00000229119,ENST00000518938
ENSG00000281703,ENST00000622284
ENSG00000278019,ENST00000611522
ENSG00000254130,ENST00000523742
ENSG00000253713,ENST00000522292
ENSG00000280619,ENST00000627475
ENSG00000198342,ENST00000242804
ENSG00000281380,ENST00000626219
ENSG00000185252,ENST00000400451
ENSG00000204456,ENST00000527402
ENSG00000253469,ENST00000518330
ENSG00000254365,ENST00000521697
ENSG00000254297,ENST00000523497
ENSG00000253527,ENST00000519892
ENSG00000289264,ENST00000690489
ENSG00000253357,ENST00000517346
ENSG00000231361,ENST00000458635
ENSG00000253660,ENST00000523050
ENSG00000164871,ENST00000398462
ENSG00000253947,ENST00000518837
ENSG00000253065,ENST00000517256
ENSG00000268744,ENST00000435033
ENSG00000213468,ENST00000649541
ENSG00000279739,ENST00000624423
ENSG00000248406,ENST00000507003
ENSG00000285927,ENST00000649071
ENSG00000234749,ENST00000510875
ENSG00000135298,ENST00000370598
ENSG00000252884,ENST00000517075
ENSG00000251867,ENST00000605948
ENSG00000277604,ENST00000516058
ENSG00000254162,ENST00000523871
ENSG00000260317,ENST00000569134
ENSG00000188856,ENST00000479228
ENSG00000252057,ENST00000516248
ENSG00000265657,ENST00000583423
ENSG00000196466,ENST00000430385
ENSG00000253851,ENST00000523775
ENSG00000276996,ENST00000621716
ENSG00000286337,ENST00000663005
ENSG00000289316,ENST00000688585
ENSG00000225259,ENST00000522430
ENSG00000287914,ENST00000666889
ENSG00000284615,ENST00000641922
ENSG00000268870,ENST00000595562
ENSG00000202044,ENST00000365174
ENSG00000283176,ENST00000638080
ENSG00000233464,ENST00000449282
ENSG00000283197,ENST00000636297
ENSG00000218792,ENST00000402302
ENSG00000289050,ENST00000689135
ENSG00000280236,ENST00000642051
ENSG00000212273,ENST00000390971
ENSG00000276193,ENST00000611670
ENSG00000253970,ENST00000521337
ENSG00000149256,ENST00000278550
ENSG00000253916,ENST00000523429
ENSG00000253561,ENST00000517695
ENSG00000277881,ENST00000618350
ENSG00000225797,ENST00000457888
ENSG00000180855,ENST00000301547
ENSG00000253165,ENST00000517380
ENSG00000230164,ENST00000419416
ENSG00000139910,ENST00000539517
ENSG00000254313,ENST00000523552
ENSG00000254700,ENST00000528817
ENSG00000204687,ENST00000377127
ENSG00000269755,ENST00000598753
ENSG00000139351,ENST00000392924
ENSG00000213900,ENST00000396783
ENSG00000230056,ENST00000441966
ENSG00000243729,ENST00000641768
ENSG00000196826,ENST00000428311
ENSG00000233050,ENST00000437818
ENSG00000225660,ENST00000421282
ENSG00000234644,ENST00000450956
ENSG00000231137,ENST00000449536
ENSG00000236483,ENST00000436718
ENSG00000112462,ENST00000396806
ENSG00000258830,ENST00000548184
ENSG00000232579,ENST00000448269
ENSG00000224796,ENST00000439737
ENSG00000231461,ENST00000433582
ENSG00000286233,ENST00000651189
ENSG00000230321,ENST00000420740
ENSG00000228688,ENST00000441798
ENSG00000202441,ENST00000365571
ENSG00000199036,ENST00000362166
ENSG00000256137,ENST00000544036
ENSG00000157551,ENST00000398938
ENSG00000225463,ENST00000417480
ENSG00000223457,ENST00000432008
ENSG00000256146,ENST00000544842
ENSG00000234003,ENST00000416987
ENSG00000254515,ENST00000529628
ENSG00000135002,ENST00000376736
ENSG00000271963,ENST00000606110
ENSG00000235863,ENST00000451237
ENSG00000279388,ENST00000624926
ENSG00000235686,ENST00000449839
ENSG00000281097,ENST00000631195
ENSG00000267212,ENST00000590065
ENSG00000278945,ENST00000623694
ENSG00000257726,ENST00000547948
ENSG00000289591,ENST00000790926
ENSG00000252979,ENST00000517170
ENSG00000237589,ENST00000441744
ENSG00000229000,ENST00000413308
ENSG00000199031,ENST00000362161
ENSG00000284568,ENST00000638082
ENSG00000199095,ENST00000362225
ENSG00000199143,ENST00000362273
ENSG00000286662,ENST00000541797
ENSG00000279475,ENST00000623682
ENSG00000201780,ENST00000364910
ENSG00000223042,ENST00000411110
ENSG00000262119,ENST00000572358
ENSG00000212358,ENST00000391056
ENSG00000283475,ENST00000636813
ENSG00000233814,ENST00000448065
ENSG00000199551,ENST00000362681
ENSG00000205274,ENST00000379435
ENSG00000283665,ENST00000637126
ENSG00000206662,ENST00000383935
ENSG00000200105,ENST00000363235
ENSG00000240481,ENST00000485238
ENSG00000225893,ENST00000429407
ENSG00000145934,ENST00000518659
ENSG00000207010,ENST00000384283
ENSG00000235636,ENST00000446295
ENSG00000201624,ENST00000364754
ENSG00000213706,ENST00000395798
ENSG00000272435,ENST00000607318
ENSG00000253016,ENST00000517207
ENSG00000302492,ENST00000787314
ENSG00000252364,ENST00000516555
ENSG00000205808,ENST00000381883
ENSG00000274293,ENST00000620973
ENSG00000287759,ENST00000655730
ENSG00000251781,ENST00000515972
ENSG00000295135,ENST00000728197
ENSG00000199843,ENST00000362973
ENSG00000201708,ENST00000364838
ENSG00000207026,ENST00000384299
ENSG00000270639,ENST00000604092
ENSG00000257842,ENST00000656336
ENSG00000199571,ENST00000362701
ENSG00000233186,ENST00000412782
ENSG00000238669,ENST00000459117
ENSG00000278468,ENST00000626248
ENSG00000229268,ENST00000449745
ENSG00000212475,ENST00000391173
ENSG00000235533,ENST00000442260
ENSG00000251931,ENST00000516122
ENSG00000251822,ENST00000516013
ENSG00000223568,ENST00000434028
ENSG00000212599,ENST00000391297
ENSG00000202471,ENST00000365601
ENSG00000252607,ENST00000516798
ENSG00000213954,ENST00000396994
ENSG00000273772,ENST00000627341
ENSG00000200814,ENST00000363944
ENSG00000288876,ENST00000691291
ENSG00000252660,ENST00000516851
ENSG00000257845,ENST00000549330
ENSG00000229897,ENST00000420492
ENSG00000200296,ENST00000363426
ENSG00000285706,ENST00000647710
ENSG00000275881,ENST00000610878
ENSG00000284360,ENST00000618986
ENSG00000229338,ENST00000449172
ENSG00000154127,ENST00000284273
ENSG00000274459,ENST00000612077
ENSG00000292223,ENST00000710266
ENSG00000266185,ENST00000582466
ENSG00000125870,ENST00000246071
ENSG00000277008,ENST00000617764
ENSG00000207136,ENST00000384407
ENSG00000212461,ENST00000391159
ENSG00000295383,ENST00000729703
ENSG00000278108,ENST00000612099
ENSG00000257612,ENST00000552303
ENSG00000200183,ENST00000363313
ENSG00000170180,ENST00000641688
ENSG00000290645,ENST00000672321
ENSG00000200428,ENST00000363558
ENSG00000223273,ENST00000411341
ENSG00000227058,ENST00000417920
ENSG00000251893,ENST00000516084
ENSG00000206650,ENST00000383923
ENSG00000228771,ENST00000422168
ENSG00000201942,ENST00000365072
ENSG00000243015,ENST00000490246
ENSG00000301181,ENST00000776839
ENSG00000252770,ENST00000516961
ENSG00000207763,ENST00000385030
ENSG00000208022,ENST00000385287
ENSG00000265227,ENST00000578957
ENSG00000199172,ENST00000362302
ENSG00000212448,ENST00000391146
ENSG00000281351,ENST00000627456
ENSG00000202470,ENST00000365600
ENSG00000212535,ENST00000391233
ENSG00000266099,ENST00000582250
ENSG00000265861,ENST00000577562
ENSG00000207414,ENST00000384683
ENSG00000280559,ENST00000629901
ENSG00000188312,ENST00000375587
ENSG00000200011,ENST00000363141
ENSG00000277062,ENST00000480166
ENSG00000229885,ENST00000452829
ENSG00000280647,ENST00000625424
ENSG00000244091,ENST00000478417
ENSG00000299008,ENST00000759768
ENSG00000147724,ENST00000395297
ENSG00000252366,ENST00000516557
ENSG00000265917,ENST00000579373
ENSG00000196395,ENST00000502642
ENSG00000201435,ENST00000364565
ENSG00000308600,ENST00000835264
ENSG00000252863,ENST00000517054
ENSG00000202249,ENST00000365379
ENSG00000274382,ENST00000614006
ENSG00000235350,ENST00000441624
ENSG00000206929,ENST00000384202
ENSG00000289699,ENST00000696106
ENSG00000199895,ENST00000363025
ENSG00000296579,ENST00000740561
ENSG00000171505,ENST00000304880
ENSG00000201296,ENST00000364426
ENSG00000206614,ENST00000383887
ENSG00000223046,ENST00000411114
ENSG00000281425,ENST00000628673
ENSG00000253269,ENST00000523398
ENSG00000283818,ENST00000616161
ENSG00000204300,ENST00000375026
ENSG00000171501,ENST00000373688
ENSG00000227536,ENST00000454743
ENSG00000244391,ENST00000469709
ENSG00000281644,ENST00000627437
ENSG00000280638,ENST00000631053
ENSG00000283476,ENST00000636976
ENSG00000297775,ENST00000750882
ENSG00000227057,ENST00000374617
ENSG00000222544,ENST00000410612
ENSG00000278562,ENST00000620526
ENSG00000263890,ENST00000581299
ENSG00000136939,ENST00000259466
ENSG00000225125,ENST00000413361
ENSG00000222255,ENST00000410323
ENSG00000199933,ENST00000363063
ENSG00000204767,ENST00000377365
ENSG00000254989,ENST00000529417
ENSG00000171459,ENST00000304720
ENSG00000280971,ENST00000628901
ENSG00000201168,ENST00000364298
ENSG00000180284,ENST00000423374
ENSG00000222932,ENST00000411000
ENSG00000286341,ENST00000665104
ENSG00000281743,ENST00000630782
ENSG00000297314,ENST00000747072
ENSG00000222579,ENST00000410647
ENSG00000263831,ENST00000581976
ENSG00000289702,ENST00000696259
ENSG00000264978,ENST00000483714
ENSG00000222890,ENST00000410958
ENSG00000272642,ENST00000609845
ENSG00000199506,ENST00000362636
ENSG00000232813,ENST00000433189
ENSG00000264037,ENST00000582069
ENSG00000232387,ENST00000425592
ENSG00000281237,ENST00000629942
ENSG00000200897,ENST00000364027
ENSG00000308268,ENST00000832901
ENSG00000252459,ENST00000516650
ENSG00000283507,ENST00000637932
ENSG00000148215,ENST00000373680
ENSG00000201042,ENST00000364172
ENSG00000200665,ENST00000363795
ENSG00000222302,ENST00000410370
ENSG00000207967,ENST00000385232
ENSG00000241207,ENST00000456455
ENSG00000223126,ENST00000411194
ENSG00000252827,ENST00000517018
ENSG00000290769,ENST00000411440
ENSG00000272215,ENST00000607576
ENSG00000221676,ENST00000408749
ENSG00000199809,ENST00000362939
ENSG00000223819,ENST00000446082
ENSG00000273473,ENST00000608264
ENSG00000240205,ENST00000466711
ENSG00000212138,ENST00000390836
ENSG00000265165,ENST00000582802
ENSG00000212251,ENST00000390949
ENSG00000258932,ENST00000556395
ENSG00000200112,ENST00000363242
ENSG00000257120,ENST00000550941
ENSG00000238443,ENST00000459107
ENSG00000283378,ENST00000636699
ENSG00000275320,ENST00000610385
ENSG00000265635,ENST00000579753
ENSG00000278666,ENST00000613037
ENSG00000239190,ENST00000459076
ENSG00000299744,ENST00000766000
ENSG00000244112,ENST00000464472
ENSG00000276522,ENST00000610302
ENSG00000257523,ENST00000716731
ENSG00000264295,ENST00000585192
ENSG00000265061,ENST00000577260
ENSG00000266043,ENST00000577921
ENSG00000276140,ENST00000620907
ENSG00000284517,ENST00000622788
ENSG00000284064,ENST00000622807
ENSG00000271500,ENST00000603687
ENSG00000248492,ENST00000505776
ENSG00000277109,ENST00000618569
ENSG00000275882,ENST00000612193
ENSG00000285627,ENST00000650086
ENSG00000285064,ENST00000453407
ENSG00000238933,ENST00000459194
ENSG00000277732,ENST00000613742
ENSG00000231454,ENST00000450729
ENSG00000243663,ENST00000493072
ENSG00000306316,ENST00000816956
ENSG00000278454,ENST00000611506
ENSG00000286920,ENST00000494082
ENSG00000271048,ENST00000605856
ENSG00000252521,ENST00000516712
ENSG00000272456,ENST00000606279
ENSG00000229596,ENST00000431574
ENSG00000204695,ENST00000641895
ENSG00000257522,ENST00000716712
ENSG00000278898,ENST00000623046
ENSG00000285783,ENST00000650526
ENSG00000279518,ENST00000623679
ENSG00000099904,ENST00000334554
ENSG00000219222,ENST00000406185
ENSG00000207582,ENST00000384850
ENSG00000199153,ENST00000362283
ENSG00000220614,ENST00000406943
ENSG00000244413,ENST00000460778
ENSG00000226141,ENST00000442033
ENSG00000285713,ENST00000649263
ENSG00000179157,ENST00000314255
ENSG00000228285,ENST00000447689
ENSG00000306286,ENST00000816774
ENSG00000225644,ENST00000412007
ENSG00000204194,ENST00000374520
ENSG00000261129,ENST00000568324
ENSG00000254083,ENST00000522279
ENSG00000250504,ENST00000504966
ENSG00000125492,ENST00000263610
ENSG00000289314,ENST00000690782
ENSG00000237124,ENST00000423638
ENSG00000273621,ENST00000612113
ENSG00000207329,ENST00000384599
ENSG00000249193,ENST00000511127
ENSG00000280116,ENST00000624556
ENSG00000251452,ENST00000509609
ENSG00000249188,ENST00000509557
ENSG00000289245,ENST00000829539
ENSG00000222594,ENST00000410662
ENSG00000238713,ENST00000459374
ENSG00000124243,ENST00000371608
ENSG00000233984,ENST00000429143
ENSG00000234969,ENST00000413508
ENSG00000290527,ENST00000625833
ENSG00000132356,ENST00000397128
ENSG00000147697,ENST00000276708
ENSG00000149571,ENST00000525144
ENSG00000212993,ENST00000696633
ENSG00000126583,ENST00000263431
ENSG00000203546,ENST00000547378
ENSG00000056487,ENST00000313237
ENSG00000281496,ENST00000625715
ENSG00000251468,ENST00000506173
ENSG00000125901,ENST00000380325
ENSG00000206996,ENST00000384269
ENSG00000287134,ENST00000662638
ENSG00000276938,ENST00000612707
ENSG00000200630,ENST00000363760
ENSG00000267237,ENST00000618096
ENSG00000253932,ENST00000523495
ENSG00000281577,ENST00000625858
ENSG00000129480,ENST00000310850
ENSG00000267639,ENST00000592994
ENSG00000253257,ENST00000523876
ENSG00000281503,ENST00000628723
ENSG00000252179,ENST00000516370
ENSG00000212567,ENST00000391265
ENSG00000274706,ENST00000622163
ENSG00000239323,ENST00000484753
ENSG00000278747,ENST00000612506
ENSG00000212296,ENST00000390994
ENSG00000281062,ENST00000628408
ENSG00000253098,ENST00000517289
ENSG00000226221,ENST00000450941
ENSG00000234553,ENST00000431789
ENSG00000254612,ENST00000526843
ENSG00000164743,ENST00000297324
ENSG00000228650,ENST00000438117
ENSG00000290324,ENST00000630779
ENSG00000254591,ENST00000529936
ENSG00000288890,ENST00000689236
ENSG00000214943,ENST00000399285
ENSG00000254491,ENST00000530718
ENSG00000235275,ENST00000510337
ENSG00000223087,ENST00000411155
ENSG00000255352,ENST00000531876
ENSG00000266751,ENST00000577394
ENSG00000207412,ENST00000384681
ENSG00000183844,ENST00000357985
ENSG00000255413,ENST00000534017
ENSG00000239615,ENST00000498563
ENSG00000258690,ENST00000557761
ENSG00000258601,ENST00000557642
ENSG00000255537,ENST00000527818
ENSG00000280385,ENST00000623539
ENSG00000281617,ENST00000628654
ENSG00000180071,ENST00000399703
ENSG00000105605,ENST00000391767
ENSG00000253563,ENST00000716761
ENSG00000290907,ENST00000565670
ENSG00000173295,ENST00000523992
ENSG00000154143,ENST00000284288
ENSG00000290333,ENST00000626596
ENSG00000283098,ENST00000634305
ENSG00000255006,ENST00000529735
ENSG00000164825,ENST00000297439
ENSG00000270701,ENST00000605877
ENSG00000255032,ENST00000530039
ENSG00000250752,ENST00000514593
ENSG00000259290,ENST00000560744
ENSG00000254932,ENST00000526796
ENSG00000279295,ENST00000623322
ENSG00000254471,ENST00000528393
ENSG00000281609,ENST00000627763
ENSG00000142408,ENST00000270458
ENSG00000275669,ENST00000619480
ENSG00000266645,ENST00000577899
ENSG00000281036,ENST00000630998
ENSG00000278529,ENST00000616510
ENSG00000284583,ENST00000401179
ENSG00000276206,ENST00000619693
ENSG00000212365,ENST00000391063
ENSG00000221703,ENST00000408776
ENSG00000276134,ENST00000613143
ENSG00000265210,ENST00000578325
ENSG00000207407,ENST00000384676
ENSG00000164822,ENST00000297436
ENSG00000264309,ENST00000578534
ENSG00000252519,ENST00000516710
ENSG00000207252,ENST00000384522
ENSG00000259019,ENST00000554881
ENSG00000222427,ENST00000410495
ENSG00000243505,ENST00000485204
ENSG00000259137,ENST00000555080
ENSG00000275868,ENST00000620877
ENSG00000212551,ENST00000391249
ENSG00000251838,ENST00000516029
ENSG00000259148,ENST00000556286
ENSG00000201591,ENST00000364721
ENSG00000263389,ENST00000579824
ENSG00000222385,ENST00000410453
ENSG00000273912,ENST00000618032
ENSG00000283326,ENST00000635882
ENSG00000200146,ENST00000363276
ENSG00000189139,ENST00000340446
ENSG00000164821,ENST00000297435
ENSG00000206816,ENST00000384089
ENSG00000211997,ENST00000390708
ENSG00000289195,ENST00000716815
ENSG00000159212,ENST00000349499
ENSG00000238880,ENST00000459101
ENSG00000266570,ENST00000580400
ENSG00000264110,ENST00000581016
ENSG00000207113,ENST00000384385
ENSG00000206690,ENST00000383963
ENSG00000233238,ENST00000433042
ENSG00000207299,ENST00000384569
ENSG00000242165,ENST00000476452
ENSG00000258751,ENST00000716817
ENSG00000223269,ENST00000411337
ENSG00000280773,ENST00000627518
ENSG00000233531,ENST00000455014
ENSG00000206911,ENST00000384184
ENSG00000200047,ENST00000363177
ENSG00000206034,ENST00000382656
ENSG00000264200,ENST00000578405
ENSG00000278640,ENST00000612667
ENSG00000215371,ENST00000400154
ENSG00000266703,ENST00000582647
ENSG00000099954,ENST00000262608
ENSG00000221586,ENST00000408659
ENSG00000200613,ENST00000363743
ENSG00000270359,ENST00000604678
ENSG00000212397,ENST00000391095
ENSG00000207366,ENST00000384636
ENSG00000239079,ENST00000458998
ENSG00000265357,ENST00000584016
ENSG00000199709,ENST00000362839
ENSG00000258750,ENST00000555388
ENSG00000222844,ENST00000410912
ENSG00000274999,ENST00000615217
ENSG00000242417,ENST00000497218
ENSG00000242673,ENST00000498381
ENSG00000222297,ENST00000410365
ENSG00000258803,ENST00000557246
ENSG00000200278,ENST00000363408
ENSG00000222774,ENST00000410842
ENSG00000223315,ENST00000411383
ENSG00000199090,ENST00000362220
ENSG00000206941,ENST00000384214
ENSG00000186599,ENST00000335510
ENSG00000207445,ENST00000384714
ENSG00000253505,ENST00000657139
ENSG00000254460,ENST00000533740
ENSG00000255434,ENST00000532553
ENSG00000253343,ENST00000524008
ENSG00000254630,ENST00000530435
ENSG00000174306,ENST00000683867
ENSG00000263616,ENST00000582930
ENSG00000255280,ENST00000526967
ENSG00000263993,ENST00000579130
ENSG00000254826,ENST00000524768
ENSG00000253958,ENST00000519106
ENSG00000200256,ENST00000363386
ENSG00000199362,ENST00000362492
ENSG00000006837,ENST00000265334
ENSG00000147324,ENST00000276282
ENSG00000100865,ENST00000216756
ENSG00000200713,ENST00000363843
ENSG00000270966,ENST00000603391
ENSG00000207244,ENST00000384515
ENSG00000263407,ENST00000583549
ENSG00000239078,ENST00000459426
ENSG00000197334,ENST00000359385
ENSG00000279469,ENST00000623411
ENSG00000281919,ENST00000631255
ENSG00000173281,ENST00000310455
ENSG00000259515,ENST00000560931
ENSG00000269910,ENST00000602722
ENSG00000293148,ENST00000603373
ENSG00000284298,ENST00000638950
ENSG00000283397,ENST00000636841
ENSG00000254091,ENST00000522241
ENSG00000258776,ENST00000557467
ENSG00000207415,ENST00000384684
ENSG00000201815,ENST00000364945
ENSG00000237190,ENST00000458198
ENSG00000277069,ENST00000616205
ENSG00000249050,ENST00000507315
ENSG00000253697,ENST00000520383
ENSG00000258592,ENST00000716873
ENSG00000253811,ENST00000522582
ENSG00000207701,ENST00000384968
ENSG00000284321,ENST00000385275
ENSG00000253456,ENST00000518425
ENSG00000285606,ENST00000648351
ENSG00000279204,ENST00000624206
ENSG00000252458,ENST00000516649
ENSG00000281690,ENST00000630002
ENSG00000221601,ENST00000408674
ENSG00000277091,ENST00000410416
ENSG00000249848,ENST00000513168
ENSG00000253298,ENST00000518418
ENSG00000243388,ENST00000467870
ENSG00000261451,ENST00000562242
ENSG00000258758,ENST00000556703
ENSG00000222761,ENST00000410829
ENSG00000253641,ENST00000524047
ENSG00000207128,ENST00000384399
ENSG00000211895,ENST00000641837
ENSG00000253692,ENST00000521393
ENSG00000253649,ENST00000647727
ENSG00000283630,ENST00000637998
ENSG00000272505,ENST00000606115
ENSG00000225470,ENST00000805217
ENSG00000166928,ENST00000300187
ENSG00000189068,ENST00000338372
ENSG00000276910,ENST00000628423
ENSG00000226777,ENST00000693413
ENSG00000184647,ENST00000328655
ENSG00000283437,ENST00000637116
ENSG00000283655,ENST00000637428
ENSG00000113302,ENST00000231228
ENSG00000283308,ENST00000636611
ENSG00000283282,ENST00000636368
ENSG00000277607,ENST00000617281
ENSG00000283184,ENST00000635879
ENSG00000259081,ENST00000556368
ENSG00000269883,ENST00000600936
ENSG00000285202,ENST00000646368
ENSG00000250289,ENST00000510889
ENSG00000289347,ENST00000693076
ENSG00000212249,ENST00000390947
ENSG00000283250,ENST00000638072
ENSG00000252408,ENST00000516599
ENSG00000276309,ENST00000410830
ENSG00000292419,ENST00000711588
ENSG00000183638,ENST00000382483
ENSG00000267436,ENST00000589360
ENSG00000292420,ENST00000711589
ENSG00000025772,ENST00000372813
ENSG00000249183,ENST00000504193
ENSG00000281198,ENST00000631227
ENSG00000267231,ENST00000592368
ENSG00000220986,ENST00000408059
ENSG00000280894,ENST00000627561
ENSG00000292421,ENST00000711590
ENSG00000258819,ENST00000716908
ENSG00000279590,ENST00000623369
ENSG00000273875,ENST00000620398
ENSG00000263762,ENST00000580651
ENSG00000223753,ENST00000454247
ENSG00000302652,ENST00000788550
ENSG00000283570,ENST00000636750
ENSG00000284475,ENST00000638859
ENSG00000284002,ENST00000639678
ENSG00000283830,ENST00000639219
ENSG00000283898,ENST00000639307
ENSG00000284502,ENST00000639273
ENSG00000283893,ENST00000640230
ENSG00000283834,ENST00000638245
ENSG00000183397,ENST00000329493
ENSG00000284507,ENST00000640062
ENSG00000284066,ENST00000638733
ENSG00000284174,ENST00000639679
ENSG00000269191,ENST00000596596
ENSG00000231725,ENST00000438988
ENSG00000263490,ENST00000581538
ENSG00000297322,ENST00000747099
ENSG00000292422,ENST00000640002
ENSG00000243048,ENST00000412071
ENSG00000300194,ENST00000769915
ENSG00000166930,ENST00000300190
ENSG00000259164,ENST00000557752
ENSG00000214992,ENST00000431706
ENSG00000258683,ENST00000554451
ENSG00000298573,ENST00000756625
ENSG00000258426,ENST00000557709
ENSG00000171060,ENST00000304519
ENSG00000196757,ENST00000254321
ENSG00000252369,ENST00000516560
ENSG00000230376,ENST00000453590
ENSG00000306843,ENST00000821534
ENSG00000258804,ENST00000557527
ENSG00000282850,ENST00000635431
ENSG00000278461,ENST00000613100
ENSG00000267179,ENST00000590798
ENSG00000259061,ENST00000554181
ENSG00000145850,ENST00000274532
ENSG00000258944,ENST00000556578
ENSG00000251393,ENST00000515412
ENSG00000212433,ENST00000391131
ENSG00000291200,ENST00000649154
ENSG00000258695,ENST00000555972
ENSG00000288797,ENST00000686335
ENSG00000267274,ENST00000586394
ENSG00000270560,ENST00000604695
ENSG00000254246,ENST00000517708
ENSG00000258496,ENST00000555490
ENSG00000258958,ENST00000555990
ENSG00000258859,ENST00000557070
ENSG00000237757,ENST00000429708
ENSG00000171056,ENST00000304501
ENSG00000307893,ENST00000829647
ENSG00000170613,ENST00000302938
ENSG00000283178,ENST00000636596
ENSG00000253980,ENST00000519375
ENSG00000258724,ENST00000554914
ENSG00000197054,ENST00000358987
ENSG00000258807,ENST00000554305
ENSG00000253653,ENST00000517634
ENSG00000309173,ENST00000839223
ENSG00000283210,ENST00000638013
ENSG00000280068,ENST00000623875
ENSG00000280294,ENST00000624866
ENSG00000250820,ENST00000502813
ENSG00000278378,ENST00000617993
ENSG00000258770,ENST00000557784
ENSG00000283963,ENST00000640700
ENSG00000259096,ENST00000554755
ENSG00000292412,ENST00000711564
ENSG00000292413,ENST00000711565
ENSG00000252481,ENST00000516672
ENSG00000284036,ENST00000638784
ENSG00000292414,ENST00000711566
ENSG00000283989,ENST00000639524
ENSG00000292415,ENST00000711567
ENSG00000171044,ENST00000416569
ENSG00000284287,ENST00000639757
ENSG00000284434,ENST00000639179
ENSG00000248596,ENST00000515403
ENSG00000277722,ENST00000621307
ENSG00000284230,ENST00000640532
ENSG00000292416,ENST00000711568
ENSG00000284151,ENST00000639314
ENSG00000270989,ENST00000604368
ENSG00000284072,ENST00000640120
ENSG00000262513,ENST00000571196
ENSG00000207600,ENST00000384868
ENSG00000283730,ENST00000639226
ENSG00000254866,ENST00000529497
ENSG00000262922,ENST00000574861
ENSG00000251667,ENST00000508559
ENSG00000221464,ENST00000408537
ENSG00000205879,ENST00000511144
ENSG00000219665,ENST00000476474
ENSG00000276022,ENST00000611935
ENSG00000223508,ENST00000521854
ENSG00000235946,ENST00000441761
ENSG00000146066,ENST00000274787
ENSG00000241431,ENST00000460682
ENSG00000174028,ENST00000312214
