gene_id,canonical_tx
ENSMMUG00000019983,ENSMMUT00000079168
ENSMMUG00000060740,ENSMMUT00000107195
ENSMMUG00000033704,ENSMMUT00000049438
ENSMMUG00000003430,ENSMMUT00000004852
ENSMMUG00000055636,ENSMMUT00000079774
ENSMMUG00000062440,ENSMMUT00000099681
ENSMMUG00000037429,ENSMMUT00000053163
ENSMMUG00000010849,ENSMMUT00000099866
ENSMMUG00000059403,ENSMMUT00000093181
ENSMMUG00000006369,ENSMMUT00000008938
ENSMMUG00000008392,ENSMMUT00000097247
ENSMMUG00000012541,ENSMMUT00000104412
ENSMMUG00000052165,ENSMMUT00000084030
ENSMMUG00000056674,ENSMMUT00000028086
ENSMMUG00000009564,ENSMMUT00000013345
ENSMMUG00000060818,ENSMMUT00000094952
ENSMMUG00000056024,ENSMMUT00000082830
ENSMMUG00000004924,ENSMMUT00000006947
ENSMMUG00000018084,ENSMMUT00000059908
ENSMMUG00000063080,ENSMMUT00000102229
ENSMMUG00000035975,ENSMMUT00000051709
ENSMMUG00000061627,ENSMMUT00000095950
ENSMMUG00000019273,ENSMMUT00000027071
ENSMMUG00000020086,ENSMMUT00000028250
ENSMMUG00000034355,ENSMMUT00000050089
ENSMMUG00000022355,ENSMMUT00000073675
ENSMMUG00000003432,ENSMMUT00000004856
ENSMMUG00000062454,ENSMMUT00000084997
ENSMMUG00000037755,ENSMMUT00000054003
ENSMMUG00000020980,ENSMMUT00000029506
ENSMMUG00000043152,ENSMMUT00000061039
ENSMMUG00000039009,ENSMMUT00000074408
ENSMMUG00000056818,ENSMMUT00000102472
ENSMMUG00000056421,ENSMMUT00000081426
ENSMMUG00000025279,ENSMMUT00000034980
ENSMMUG00000039058,ENSMMUT00000066181
ENSMMUG00000006648,ENSMMUT00000009305
ENSMMUG00000064693,ENSMMUT00000092211
ENSMMUG00000020418,ENSMMUT00000028718
ENSMMUG00000012032,ENSMMUT00000106198
ENSMMUG00000016200,ENSMMUT00000022757
ENSMMUG00000051654,ENSMMUT00000090937
ENSMMUG00000063351,ENSMMUT00000085720
ENSMMUG00000048378,ENSMMUT00000063787
ENSMMUG00000007362,ENSMMUT00000010294
ENSMMUG00000007387,ENSMMUT00000010332
ENSMMUG00000001531,ENSMMUT00000046559
ENSMMUG00000013071,ENSMMUT00000055606
ENSMMUG00000005575,ENSMMUT00000085402
ENSMMUG00000061164,ENSMMUT00000100417
ENSMMUG00000052474,ENSMMUT00000083887
ENSMMUG00000006771,ENSMMUT00000009477
ENSMMUG00000003433,ENSMMUT00000067273
ENSMMUG00000023333,ENSMMUT00000067412
ENSMMUG00000049382,ENSMMUT00000091050
ENSMMUG00000016476,ENSMMUT00000023145
ENSMMUG00000050932,ENSMMUT00000100978
ENSMMUG00000055505,ENSMMUT00000086183
ENSMMUG00000062555,ENSMMUT00000107746
ENSMMUG00000023954,ENSMMUT00000033655
ENSMMUG00000062915,ENSMMUT00000104073
ENSMMUG00000064357,ENSMMUT00000103379
ENSMMUG00000034526,ENSMMUT00000050260
ENSMMUG00000059884,ENSMMUT00000086649
ENSMMUG00000064837,ENSMMUT00000109764
ENSMMUG00000037299,ENSMMUT00000053033
ENSMMUG00000030139,ENSMMUT00000041748
ENSMMUG00000018842,ENSMMUT00000106083
ENSMMUG00000063228,ENSMMUT00000083589
ENSMMUG00000059163,ENSMMUT00000093442
ENSMMUG00000042979,ENSMMUT00000089706
ENSMMUG00000002987,ENSMMUT00000042151
ENSMMUG00000054636,ENSMMUT00000099279
ENSMMUG00000054039,ENSMMUT00000105560
ENSMMUG00000007766,ENSMMUT00000109048
ENSMMUG00000000033,ENSMMUT00000040600
ENSMMUG00000028689,ENSMMUT00000038274
ENSMMUG00000009820,ENSMMUT00000041834
ENSMMUG00000006767,ENSMMUT00000092159
ENSMMUG00000008632,ENSMMUT00000012070
ENSMMUG00000062507,ENSMMUT00000091221
ENSMMUG00000055530,ENSMMUT00000093840
ENSMMUG00000007273,ENSMMUT00000078670
ENSMMUG00000060395,ENSMMUT00000089499
ENSMMUG00000060612,ENSMMUT00000084761
ENSMMUG00000051370,ENSMMUT00000108719
ENSMMUG00000013858,ENSMMUT00000019452
ENSMMUG00000061493,ENSMMUT00000095461
ENSMMUG00000011632,ENSMMUT00000016294
ENSMMUG00000053154,ENSMMUT00000082765
ENSMMUG00000062338,ENSMMUT00000095448
ENSMMUG00000051890,ENSMMUT00000097368
ENSMMUG00000062515,ENSMMUT00000089814
ENSMMUG00000017137,ENSMMUT00000104460
ENSMMUG00000007765,ENSMMUT00000010875
ENSMMUG00000003999,ENSMMUT00000005664
ENSMMUG00000012539,ENSMMUT00000061826
ENSMMUG00000016480,ENSMMUT00000023149
ENSMMUG00000054412,ENSMMUT00000092951
ENSMMUG00000001740,ENSMMUT00000096333
ENSMMUG00000052200,ENSMMUT00000083190
ENSMMUG00000037458,ENSMMUT00000065469
ENSMMUG00000055715,ENSMMUT00000097205
ENSMMUG00000044412,ENSMMUT00000061575
ENSMMUG00000064521,ENSMMUT00000107937
ENSMMUG00000059293,ENSMMUT00000080945
ENSMMUG00000011633,ENSMMUT00000071545
ENSMMUG00000057602,ENSMMUT00000107811
ENSMMUG00000000872,ENSMMUT00000007890
ENSMMUG00000051863,ENSMMUT00000103499
ENSMMUG00000056070,ENSMMUT00000104362
ENSMMUG00000057444,ENSMMUT00000037866
ENSMMUG00000022766,ENSMMUT00000032036
ENSMMUG00000006766,ENSMMUT00000079947
ENSMMUG00000057938,ENSMMUT00000089187
ENSMMUG00000060163,ENSMMUT00000098133
ENSMMUG00000050950,ENSMMUT00000100631
ENSMMUG00000047592,ENSMMUT00000065712
ENSMMUG00000049226,ENSMMUT00000005793
ENSMMUG00000036502,ENSMMUT00000052236
ENSMMUG00000061950,ENSMMUT00000105092
ENSMMUG00000053693,ENSMMUT00000088077
ENSMMUG00000054883,ENSMMUT00000091804
ENSMMUG00000050626,ENSMMUT00000101227
ENSMMUG00000016544,ENSMMUT00000072215
ENSMMUG00000057989,ENSMMUT00000021358
ENSMMUG00000057190,ENSMMUT00000088593
ENSMMUG00000058633,ENSMMUT00000104216
ENSMMUG00000001302,ENSMMUT00000001848
ENSMMUG00000052713,ENSMMUT00000104736
ENSMMUG00000015242,ENSMMUT00000021367
ENSMMUG00000007866,ENSMMUT00000011020
ENSMMUG00000011634,ENSMMUT00000016297
ENSMMUG00000020565,ENSMMUT00000100587
ENSMMUG00000014171,ENSMMUT00000070549
ENSMMUG00000065076,ENSMMUT00000089275
ENSMMUG00000018081,ENSMMUT00000042672
ENSMMUG00000003850,ENSMMUT00000005465
ENSMMUG00000042009,ENSMMUT00000066438
ENSMMUG00000063203,ENSMMUT00000083755
ENSMMUG00000061856,ENSMMUT00000103798
ENSMMUG00000058308,ENSMMUT00000087060
ENSMMUG00000018455,ENSMMUT00000108585
ENSMMUG00000058997,ENSMMUT00000088272
ENSMMUG00000007865,ENSMMUT00000011017
ENSMMUG00000000822,ENSMMUT00000046216
ENSMMUG00000062007,ENSMMUT00000086138
ENSMMUG00000063188,ENSMMUT00000088092
ENSMMUG00000057951,ENSMMUT00000091178
ENSMMUG00000006659,ENSMMUT00000009321
ENSMMUG00000034684,ENSMMUT00000050418
ENSMMUG00000051559,ENSMMUT00000079899
ENSMMUG00000011050,ENSMMUT00000015448
ENSMMUG00000053916,ENSMMUT00000104956
ENSMMUG00000057307,ENSMMUT00000097028
ENSMMUG00000064988,ENSMMUT00000103422
ENSMMUG00000026913,ENSMMUT00000036614
ENSMMUG00000051866,ENSMMUT00000087508
ENSMMUG00000018050,ENSMMUT00000025357
ENSMMUG00000027103,ENSMMUT00000036804
ENSMMUG00000051061,ENSMMUT00000087234
ENSMMUG00000058274,ENSMMUT00000107288
ENSMMUG00000060960,ENSMMUT00000096231
ENSMMUG00000047299,ENSMMUT00000075608
ENSMMUG00000063795,ENSMMUT00000106094
ENSMMUG00000061179,ENSMMUT00000091957
ENSMMUG00000034757,ENSMMUT00000050491
ENSMMUG00000015244,ENSMMUT00000021369
ENSMMUG00000063025,ENSMMUT00000101617
ENSMMUG00000053450,ENSMMUT00000102234
ENSMMUG00000020374,ENSMMUT00000074354
ENSMMUG00000056041,ENSMMUT00000101884
ENSMMUG00000018079,ENSMMUT00000025397
ENSMMUG00000047630,ENSMMUT00000090399
ENSMMUG00000064032,ENSMMUT00000093984
ENSMMUG00000050660,ENSMMUT00000110106
ENSMMUG00000036401,ENSMMUT00000052135
ENSMMUG00000055470,ENSMMUT00000080062
ENSMMUG00000058398,ENSMMUT00000097485
ENSMMUG00000058887,ENSMMUT00000110044
ENSMMUG00000060970,ENSMMUT00000103542
ENSMMUG00000035796,ENSMMUT00000051530
ENSMMUG00000043857,ENSMMUT00000063151
ENSMMUG00000057625,ENSMMUT00000089826
ENSMMUG00000013325,ENSMMUT00000018702
ENSMMUG00000061318,ENSMMUT00000090985
ENSMMUG00000007278,ENSMMUT00000044610
ENSMMUG00000056107,ENSMMUT00000105839
ENSMMUG00000049568,ENSMMUT00000104576
ENSMMUG00000003742,ENSMMUT00000045633
ENSMMUG00000029177,ENSMMUT00000070327
ENSMMUG00000003353,ENSMMUT00000004739
ENSMMUG00000050587,ENSMMUT00000107634
ENSMMUG00000019784,ENSMMUT00000027810
ENSMMUG00000003565,ENSMMUT00000083729
ENSMMUG00000062681,ENSMMUT00000108685
ENSMMUG00000052670,ENSMMUT00000090604
ENSMMUG00000061131,ENSMMUT00000093601
ENSMMUG00000036309,ENSMMUT00000052043
ENSMMUG00000012529,ENSMMUT00000017575
ENSMMUG00000007460,ENSMMUT00000070650
ENSMMUG00000064343,ENSMMUT00000081255
ENSMMUG00000064839,ENSMMUT00000082060
ENSMMUG00000050150,ENSMMUT00000099748
ENSMMUG00000063435,ENSMMUT00000092617
ENSMMUG00000050522,ENSMMUT00000089154
ENSMMUG00000001125,ENSMMUT00000098776
ENSMMUG00000016912,ENSMMUT00000023756
ENSMMUG00000057203,ENSMMUT00000091494
ENSMMUG00000043135,ENSMMUT00000059663
ENSMMUG00000062860,ENSMMUT00000087164
ENSMMUG00000007279,ENSMMUT00000094935
ENSMMUG00000049424,ENSMMUT00000108367
ENSMMUG00000063812,ENSMMUT00000094221
ENSMMUG00000022437,ENSMMUT00000031560
ENSMMUG00000058672,ENSMMUT00000086934
ENSMMUG00000011819,ENSMMUT00000016555
ENSMMUG00000003629,ENSMMUT00000063906
ENSMMUG00000016552,ENSMMUT00000023250
ENSMMUG00000011134,ENSMMUT00000015561
ENSMMUG00000057980,ENSMMUT00000096484
ENSMMUG00000012473,ENSMMUT00000058609
ENSMMUG00000050287,ENSMMUT00000102477
ENSMMUG00000061403,ENSMMUT00000110269
ENSMMUG00000015246,ENSMMUT00000021374
ENSMMUG00000012470,ENSMMUT00000017483
ENSMMUG00000015169,ENSMMUT00000021271
ENSMMUG00000012528,ENSMMUT00000017564
ENSMMUG00000033106,ENSMMUT00000048840
ENSMMUG00000057439,ENSMMUT00000081995
ENSMMUG00000055165,ENSMMUT00000101850
ENSMMUG00000050825,ENSMMUT00000090803
ENSMMUG00000013718,ENSMMUT00000088865
ENSMMUG00000032881,ENSMMUT00000048615
ENSMMUG00000064214,ENSMMUT00000090411
ENSMMUG00000004774,ENSMMUT00000006742
ENSMMUG00000049790,ENSMMUT00000104292
ENSMMUG00000034769,ENSMMUT00000050503
ENSMMUG00000035116,ENSMMUT00000050850
ENSMMUG00000059579,ENSMMUT00000082382
ENSMMUG00000063460,ENSMMUT00000080865
ENSMMUG00000009693,ENSMMUT00000084134
ENSMMUG00000064897,ENSMMUT00000091650
ENSMMUG00000054844,ENSMMUT00000105149
ENSMMUG00000054119,ENSMMUT00000102810
ENSMMUG00000016556,ENSMMUT00000090241
ENSMMUG00000048420,ENSMMUT00000061249
ENSMMUG00000032238,ENSMMUT00000086392
ENSMMUG00000032675,ENSMMUT00000048409
ENSMMUG00000019261,ENSMMUT00000027056
ENSMMUG00000052518,ENSMMUT00000082425
ENSMMUG00000057486,ENSMMUT00000093545
ENSMMUG00000023045,ENSMMUT00000085139
ENSMMUG00000016803,ENSMMUT00000070824
ENSMMUG00000049541,ENSMMUT00000087196
ENSMMUG00000010444,ENSMMUT00000014611
ENSMMUG00000021034,ENSMMUT00000029578
ENSMMUG00000012963,ENSMMUT00000018173
ENSMMUG00000055247,ENSMMUT00000106686
ENSMMUG00000013716,ENSMMUT00000019261
ENSMMUG00000053529,ENSMMUT00000080567
ENSMMUG00000031811,ENSMMUT00000046278
ENSMMUG00000004419,ENSMMUT00000054340
ENSMMUG00000053633,ENSMMUT00000106142
ENSMMUG00000039167,ENSMMUT00000059769
ENSMMUG00000061981,ENSMMUT00000104961
ENSMMUG00000009971,ENSMMUT00000091761
ENSMMUG00000013847,ENSMMUT00000019432
ENSMMUG00000052626,ENSMMUT00000081588
ENSMMUG00000061337,ENSMMUT00000091315
ENSMMUG00000054109,ENSMMUT00000080411
ENSMMUG00000022764,ENSMMUT00000031959
ENSMMUG00000051895,ENSMMUT00000084624
ENSMMUG00000064157,ENSMMUT00000082391
ENSMMUG00000060157,ENSMMUT00000089867
ENSMMUG00000050310,ENSMMUT00000081877
ENSMMUG00000011774,ENSMMUT00000065452
ENSMMUG00000050069,ENSMMUT00000089189
ENSMMUG00000056770,ENSMMUT00000083383
ENSMMUG00000045852,ENSMMUT00000062675
ENSMMUG00000014489,ENSMMUT00000089932
ENSMMUG00000032870,ENSMMUT00000048604
ENSMMUG00000047476,ENSMMUT00000063741
ENSMMUG00000012151,ENSMMUT00000079524
ENSMMUG00000010345,ENSMMUT00000014481
ENSMMUG00000006823,ENSMMUT00000073627
ENSMMUG00000016563,ENSMMUT00000103362
ENSMMUG00000036407,ENSMMUT00000052141
ENSMMUG00000003567,ENSMMUT00000005043
ENSMMUG00000034996,ENSMMUT00000050730
ENSMMUG00000065141,ENSMMUT00000093031
ENSMMUG00000055556,ENSMMUT00000098350
ENSMMUG00000010846,ENSMMUT00000084994
ENSMMUG00000021149,ENSMMUT00000072832
ENSMMUG00000063746,ENSMMUT00000085197
ENSMMUG00000051619,ENSMMUT00000098915
ENSMMUG00000061059,ENSMMUT00000081952
ENSMMUG00000011829,ENSMMUT00000016570
ENSMMUG00000059875,ENSMMUT00000088041
ENSMMUG00000050459,ENSMMUT00000110184
ENSMMUG00000006691,ENSMMUT00000009367
ENSMMUG00000056170,ENSMMUT00000101255
ENSMMUG00000010137,ENSMMUT00000100770
ENSMMUG00000000880,ENSMMUT00000001258
ENSMMUG00000009765,ENSMMUT00000013664
ENSMMUG00000013814,ENSMMUT00000070533
ENSMMUG00000058668,ENSMMUT00000103814
ENSMMUG00000019092,ENSMMUT00000026827
ENSMMUG00000007403,ENSMMUT00000010352
ENSMMUG00000062652,ENSMMUT00000107131
ENSMMUG00000011027,ENSMMUT00000069093
ENSMMUG00000032973,ENSMMUT00000048707
ENSMMUG00000049918,ENSMMUT00000110356
ENSMMUG00000001649,ENSMMUT00000080762
ENSMMUG00000058772,ENSMMUT00000088326
ENSMMUG00000027032,ENSMMUT00000036733
ENSMMUG00000055790,ENSMMUT00000087724
ENSMMUG00000064213,ENSMMUT00000087217
ENSMMUG00000058903,ENSMMUT00000108396
ENSMMUG00000057071,ENSMMUT00000107524
ENSMMUG00000017806,ENSMMUT00000025025
ENSMMUG00000047410,ENSMMUT00000074298
ENSMMUG00000054786,ENSMMUT00000087808
ENSMMUG00000040740,ENSMMUT00000059160
ENSMMUG00000050983,ENSMMUT00000099588
ENSMMUG00000004416,ENSMMUT00000006267
ENSMMUG00000049334,ENSMMUT00000082185
ENSMMUG00000009974,ENSMMUT00000013928
ENSMMUG00000001044,ENSMMUT00000095927
ENSMMUG00000021684,ENSMMUT00000030509
ENSMMUG00000011090,ENSMMUT00000015504
ENSMMUG00000054478,ENSMMUT00000096782
ENSMMUG00000060510,ENSMMUT00000104624
ENSMMUG00000064736,ENSMMUT00000098197
ENSMMUG00000052184,ENSMMUT00000098659
ENSMMUG00000027499,ENSMMUT00000034029
ENSMMUG00000062997,ENSMMUT00000103781
ENSMMUG00000025035,ENSMMUT00000034736
ENSMMUG00000055844,ENSMMUT00000109565
ENSMMUG00000007805,ENSMMUT00000067437
ENSMMUG00000004712,ENSMMUT00000006658
ENSMMUG00000023258,ENSMMUT00000032712
ENSMMUG00000042472,ENSMMUT00000067745
ENSMMUG00000060896,ENSMMUT00000092056
ENSMMUG00000037827,ENSMMUT00000076028
ENSMMUG00000004605,ENSMMUT00000006506
ENSMMUG00000060787,ENSMMUT00000090298
ENSMMUG00000003494,ENSMMUT00000004945
ENSMMUG00000008329,ENSMMUT00000042187
ENSMMUG00000060998,ENSMMUT00000099913
ENSMMUG00000063155,ENSMMUT00000094780
ENSMMUG00000058383,ENSMMUT00000086161
ENSMMUG00000061831,ENSMMUT00000081830
ENSMMUG00000029343,ENSMMUT00000039832
ENSMMUG00000063136,ENSMMUT00000085312
ENSMMUG00000005452,ENSMMUT00000065214
ENSMMUG00000056190,ENSMMUT00000096158
ENSMMUG00000038103,ENSMMUT00000037103
ENSMMUG00000004600,ENSMMUT00000006502
ENSMMUG00000044581,ENSMMUT00000054697
ENSMMUG00000003722,ENSMMUT00000042144
ENSMMUG00000012421,ENSMMUT00000017411
ENSMMUG00000037703,ENSMMUT00000071214
ENSMMUG00000001047,ENSMMUT00000001491
ENSMMUG00000008398,ENSMMUT00000053292
ENSMMUG00000063684,ENSMMUT00000092168
ENSMMUG00000065022,ENSMMUT00000101331
ENSMMUG00000061833,ENSMMUT00000048323
ENSMMUG00000042412,ENSMMUT00000005623
ENSMMUG00000062708,ENSMMUT00000079946
ENSMMUG00000062608,ENSMMUT00000101928
ENSMMUG00000059296,ENSMMUT00000110293
ENSMMUG00000008133,ENSMMUT00000084481
ENSMMUG00000007586,ENSMMUT00000010615
ENSMMUG00000034027,ENSMMUT00000049761
ENSMMUG00000000277,ENSMMUT00000000408
ENSMMUG00000053302,ENSMMUT00000096587
ENSMMUG00000019999,ENSMMUT00000028109
ENSMMUG00000049891,ENSMMUT00000098195
ENSMMUG00000020861,ENSMMUT00000029340
ENSMMUG00000057707,ENSMMUT00000081724
ENSMMUG00000023041,ENSMMUT00000032422
ENSMMUG00000043099,ENSMMUT00000057476
ENSMMUG00000065259,ENSMMUT00000097842
ENSMMUG00000051379,ENSMMUT00000063635
ENSMMUG00000013372,ENSMMUT00000068083
ENSMMUG00000003697,ENSMMUT00000005234
ENSMMUG00000059764,ENSMMUT00000103089
ENSMMUG00000054906,ENSMMUT00000102538
ENSMMUG00000053518,ENSMMUT00000086070
ENSMMUG00000010139,ENSMMUT00000014160
ENSMMUG00000058781,ENSMMUT00000097852
ENSMMUG00000053251,ENSMMUT00000105439
ENSMMUG00000007821,ENSMMUT00000010952
ENSMMUG00000061937,ENSMMUT00000100295
ENSMMUG00000007280,ENSMMUT00000019300
ENSMMUG00000058207,ENSMMUT00000092548
ENSMMUG00000001616,ENSMMUT00000002293
ENSMMUG00000050613,ENSMMUT00000094873
ENSMMUG00000053928,ENSMMUT00000108431
ENSMMUG00000036797,ENSMMUT00000052531
ENSMMUG00000010788,ENSMMUT00000015083
ENSMMUG00000062991,ENSMMUT00000097076
ENSMMUG00000018058,ENSMMUT00000066625
ENSMMUG00000014486,ENSMMUT00000085052
ENSMMUG00000053087,ENSMMUT00000080882
ENSMMUG00000012419,ENSMMUT00000017410
ENSMMUG00000065271,ENSMMUT00000104491
ENSMMUG00000054376,ENSMMUT00000107864
ENSMMUG00000008616,ENSMMUT00000012049
ENSMMUG00000040979,ENSMMUT00000073237
ENSMMUG00000031780,ENSMMUT00000081808
ENSMMUG00000017270,ENSMMUT00000024279
ENSMMUG00000009764,ENSMMUT00000013632
ENSMMUG00000011670,ENSMMUT00000040608
ENSMMUG00000062903,ENSMMUT00000082465
ENSMMUG00000018051,ENSMMUT00000041413
ENSMMUG00000061710,ENSMMUT00000107640
ENSMMUG00000055179,ENSMMUT00000104643
ENSMMUG00000061567,ENSMMUT00000092790
ENSMMUG00000010539,ENSMMUT00000014745
ENSMMUG00000012417,ENSMMUT00000017406
ENSMMUG00000052042,ENSMMUT00000079561
ENSMMUG00000055896,ENSMMUT00000105714
ENSMMUG00000004458,ENSMMUT00000042367
ENSMMUG00000056354,ENSMMUT00000100024
ENSMMUG00000020000,ENSMMUT00000066222
ENSMMUG00000001003,ENSMMUT00000001432
ENSMMUG00000021275,ENSMMUT00000029934
ENSMMUG00000053203,ENSMMUT00000099460
ENSMMUG00000010576,ENSMMUT00000087555
ENSMMUG00000052849,ENSMMUT00000104757
ENSMMUG00000034131,ENSMMUT00000049865
ENSMMUG00000019371,ENSMMUT00000027208
ENSMMUG00000004025,ENSMMUT00000005704
ENSMMUG00000054417,ENSMMUT00000094155
ENSMMUG00000048466,ENSMMUT00000056162
ENSMMUG00000017711,ENSMMUT00000039118
ENSMMUG00000041095,ENSMMUT00000006857
ENSMMUG00000053229,ENSMMUT00000086565
ENSMMUG00000001614,ENSMMUT00000002285
ENSMMUG00000054848,ENSMMUT00000107037
ENSMMUG00000061320,ENSMMUT00000108591
ENSMMUG00000064573,ENSMMUT00000093683
ENSMMUG00000011236,ENSMMUT00000015723
ENSMMUG00000004683,ENSMMUT00000006615
ENSMMUG00000020860,ENSMMUT00000029338
ENSMMUG00000052512,ENSMMUT00000097813
ENSMMUG00000022925,ENSMMUT00000079701
ENSMMUG00000051330,ENSMMUT00000089947
ENSMMUG00000057299,ENSMMUT00000081034
ENSMMUG00000054672,ENSMMUT00000082827
ENSMMUG00000007154,ENSMMUT00000057558
ENSMMUG00000058543,ENSMMUT00000108059
ENSMMUG00000020184,ENSMMUT00000028399
ENSMMUG00000015734,ENSMMUT00000086757
ENSMMUG00000052238,ENSMMUT00000108655
ENSMMUG00000055749,ENSMMUT00000081161
ENSMMUG00000060548,ENSMMUT00000099457
ENSMMUG00000018057,ENSMMUT00000042664
ENSMMUG00000014804,ENSMMUT00000076480
ENSMMUG00000020183,ENSMMUT00000028398
ENSMMUG00000054226,ENSMMUT00000108816
ENSMMUG00000052488,ENSMMUT00000100248
ENSMMUG00000039544,ENSMMUT00000077026
ENSMMUG00000004690,ENSMMUT00000040665
ENSMMUG00000065134,ENSMMUT00000010176
ENSMMUG00000050802,ENSMMUT00000087314
ENSMMUG00000061102,ENSMMUT00000106559
ENSMMUG00000060099,ENSMMUT00000085536
ENSMMUG00000011668,ENSMMUT00000016344
ENSMMUG00000011782,ENSMMUT00000016513
ENSMMUG00000059114,ENSMMUT00000094120
ENSMMUG00000060248,ENSMMUT00000087563
ENSMMUG00000009760,ENSMMUT00000013629
ENSMMUG00000063781,ENSMMUT00000109463
ENSMMUG00000016922,ENSMMUT00000079212
ENSMMUG00000064967,ENSMMUT00000105732
ENSMMUG00000010787,ENSMMUT00000099466
ENSMMUG00000054742,ENSMMUT00000104710
ENSMMUG00000053463,ENSMMUT00000108212
ENSMMUG00000012066,ENSMMUT00000094121
ENSMMUG00000010578,ENSMMUT00000014800
ENSMMUG00000028019,ENSMMUT00000037660
ENSMMUG00000019473,ENSMMUT00000027357
ENSMMUG00000056150,ENSMMUT00000100497
ENSMMUG00000058458,ENSMMUT00000087494
ENSMMUG00000056914,ENSMMUT00000066056
ENSMMUG00000049881,ENSMMUT00000089858
ENSMMUG00000054485,ENSMMUT00000102259
ENSMMUG00000031372,ENSMMUT00000081179
ENSMMUG00000059499,ENSMMUT00000092177
ENSMMUG00000058845,ENSMMUT00000104505
ENSMMUG00000004027,ENSMMUT00000005707
ENSMMUG00000055783,ENSMMUT00000080674
ENSMMUG00000018517,ENSMMUT00000026035
ENSMMUG00000063658,ENSMMUT00000103856
ENSMMUG00000051296,ENSMMUT00000087168
ENSMMUG00000058865,ENSMMUT00000083387
ENSMMUG00000018053,ENSMMUT00000042661
ENSMMUG00000031378,ENSMMUT00000045120
ENSMMUG00000025764,ENSMMUT00000035465
ENSMMUG00000054369,ENSMMUT00000103457
ENSMMUG00000008865,ENSMMUT00000012397
ENSMMUG00000065211,ENSMMUT00000083509
ENSMMUG00000036962,ENSMMUT00000052696
ENSMMUG00000057372,ENSMMUT00000091903
ENSMMUG00000062761,ENSMMUT00000105497
ENSMMUG00000016915,ENSMMUT00000023763
ENSMMUG00000059912,ENSMMUT00000090871
ENSMMUG00000062666,ENSMMUT00000097391
ENSMMUG00000045717,ENSMMUT00000025231
ENSMMUG00000008620,ENSMMUT00000097885
ENSMMUG00000051460,ENSMMUT00000107926
ENSMMUG00000061124,ENSMMUT00000107089
ENSMMUG00000058302,ENSMMUT00000102739
ENSMMUG00000023553,ENSMMUT00000033130
ENSMMUG00000064694,ENSMMUT00000106329
ENSMMUG00000007162,ENSMMUT00000010006
ENSMMUG00000016921,ENSMMUT00000023767
ENSMMUG00000054195,ENSMMUT00000101845
ENSMMUG00000053485,ENSMMUT00000102208
ENSMMUG00000051886,ENSMMUT00000092063
ENSMMUG00000061368,ENSMMUT00000070883
ENSMMUG00000058176,ENSMMUT00000100858
ENSMMUG00000004436,ENSMMUT00000006287
ENSMMUG00000049607,ENSMMUT00000101098
ENSMMUG00000009449,ENSMMUT00000097879
ENSMMUG00000051128,ENSMMUT00000092422
ENSMMUG00000056964,ENSMMUT00000101619
ENSMMUG00000059368,ENSMMUT00000087103
ENSMMUG00000039375,ENSMMUT00000060467
ENSMMUG00000040250,ENSMMUT00000083895
ENSMMUG00000023138,ENSMMUT00000040889
ENSMMUG00000053729,ENSMMUT00000104150
ENSMMUG00000000186,ENSMMUT00000070404
ENSMMUG00000042245,ENSMMUT00000078212
ENSMMUG00000061743,ENSMMUT00000092723
ENSMMUG00000051198,ENSMMUT00000095912
ENSMMUG00000007466,ENSMMUT00000010433
ENSMMUG00000062301,ENSMMUT00000099408
ENSMMUG00000034491,ENSMMUT00000050225
ENSMMUG00000060485,ENSMMUT00000089707
ENSMMUG00000008460,ENSMMUT00000011831
ENSMMUG00000017381,ENSMMUT00000054626
ENSMMUG00000001273,ENSMMUT00000001808
ENSMMUG00000051776,ENSMMUT00000082487
ENSMMUG00000020940,ENSMMUT00000029446
ENSMMUG00000003701,ENSMMUT00000005239
ENSMMUG00000063145,ENSMMUT00000081622
ENSMMUG00000025093,ENSMMUT00000034794
ENSMMUG00000059537,ENSMMUT00000098266
ENSMMUG00000000278,ENSMMUT00000091743
ENSMMUG00000054161,ENSMMUT00000097185
ENSMMUG00000065275,ENSMMUT00000085787
ENSMMUG00000055638,ENSMMUT00000080671
ENSMMUG00000010785,ENSMMUT00000069723
ENSMMUG00000046062,ENSMMUT00000083925
ENSMMUG00000059796,ENSMMUT00000087610
ENSMMUG00000007030,ENSMMUT00000009628
ENSMMUG00000053334,ENSMMUT00000088963
ENSMMUG00000007516,ENSMMUT00000055697
ENSMMUG00000062673,ENSMMUT00000099234
ENSMMUG00000055668,ENSMMUT00000080478
ENSMMUG00000054743,ENSMMUT00000108536
ENSMMUG00000002451,ENSMMUT00000087870
ENSMMUG00000026977,ENSMMUT00000036678
ENSMMUG00000053970,ENSMMUT00000108283
ENSMMUG00000056163,ENSMMUT00000093512
ENSMMUG00000022781,ENSMMUT00000032056
ENSMMUG00000050781,ENSMMUT00000086233
ENSMMUG00000055931,ENSMMUT00000083003
ENSMMUG00000006650,ENSMMUT00000107525
ENSMMUG00000058373,ENSMMUT00000089895
ENSMMUG00000062584,ENSMMUT00000094345
ENSMMUG00000054707,ENSMMUT00000094122
ENSMMUG00000007517,ENSMMUT00000070306
ENSMMUG00000065227,ENSMMUT00000104310
ENSMMUG00000055060,ENSMMUT00000085589
ENSMMUG00000027039,ENSMMUT00000036740
ENSMMUG00000063322,ENSMMUT00000091467
ENSMMUG00000008628,ENSMMUT00000012066
