HumanEnsembl,Orthologue,OrthoType,PercId
ENSG00000122679,ENSMMUG00000057810,ortholog_one2one,95.9459
ENSG00000122687,ENSMMUG00000017020,ortholog_one2one,94.7154
ENSG00000122692,ENSMMUG00000002088,ortholog_one2one,100
ENSG00000122729,ENSMMUG00000008196,ortholog_one2one,98.9876
ENSG00000122741,ENSMMUG00000047381,ortholog_one2one,98.39
ENSG00000122756,ENSMMUG00000020780,ortholog_one2one,93.8172
ENSG00000122779,ENSMMUG00000002995,ortholog_one2one,99.7143
ENSG00000122783,ENSMMUG00000039133,ortholog_one2one,92.9936
ENSG00000122786,ENSMMUG00000006527,ortholog_one2one,98.4868
ENSG00000122787,ENSMMUG00000005422,ortholog_one2one,98.773
ENSG00000122862,ENSMMUG00000037735,ortholog_one2one,92.4051
ENSG00000122882,ENSMMUG00000011280,ortholog_one2one,95.3416
ENSG00000122958,ENSMMUG00000004101,ortholog_one2one,100
ENSG00000122965,ENSMMUG00000010496,ortholog_one2one,94.2708
ENSG00000122971,ENSMMUG00000020648,ortholog_one2one,99.0291
ENSG00000123064,ENSMMUG00000021795,ortholog_one2one,96.9353
ENSG00000123104,ENSMMUG00000023128,ortholog_one2one,99.4817
ENSG00000123106,ENSMMUG00000011802,ortholog_one2one,97.0522
ENSG00000123124,ENSMMUG00000058330,ortholog_one2one,98.3731
ENSG00000123130,ENSMMUG00000018824,ortholog_one2one,97.7679
ENSG00000123143,ENSMMUG00000005727,ortholog_one2one,97.983
ENSG00000123144,ENSMMUG00000006274,ortholog_one2one,98.8636
ENSG00000123146,ENSMMUG00000005722,ortholog_one2one,92.4551
ENSG00000123159,ENSMMUG00000005729,ortholog_one2one,99.699700000000007
ENSG00000123178,ENSMMUG00000009579,ortholog_one2one,98.9796
ENSG00000123179,ENSMMUG00000020571,ortholog_one2one,97.0874
ENSG00000123200,ENSMMUG00000017025,ortholog_one2one,98.0228
ENSG00000123240,ENSMMUG00000005601,ortholog_one2one,95.8406
ENSG00000123268,ENSMMUG00000054294,ortholog_one2one,99.262
ENSG00000123297,ENSMMUG00000005893,ortholog_one2one,95.3846
ENSG00000123353,ENSMMUG00000053458,ortholog_one2one,98.6928
ENSG00000123395,ENSMMUG00000015392,ortholog_one2one,100
ENSG00000123415,ENSMMUG00000011642,ortholog_one2one,97.4074
ENSG00000123453,ENSMMUG00000017210,ortholog_one2one,98.1481
ENSG00000123454,ENSMMUG00000017207,ortholog_one2one,90.9238
ENSG00000123472,ENSMMUG00000004863,ortholog_one2one,97.8659
ENSG00000123561,ENSMMUG00000003266,ortholog_one2one,95.1807
ENSG00000123595,ENSMMUG00000022618,ortholog_one2one,99.5025
ENSG00000123609,ENSMMUG00000017781,ortholog_one2one,94.1368
ENSG00000123636,ENSMMUG00000006182,ortholog_one2one,98.893
ENSG00000123684,ENSMMUG00000020560,ortholog_one2one,96.7568
ENSG00000123689,ENSMMUG00000045482,ortholog_one2one,96.1165
ENSG00000123737,ENSMMUG00000009816,ortholog_one2one,99.3166
ENSG00000123815,ENSMMUG00000004228,ortholog_one2one,96.1397
ENSG00000123843,ENSMMUG00000022168,ortholog_one2one,91.6667
ENSG00000123933,ENSMMUG00000048558,ortholog_one2one,98.5646
ENSG00000123989,ENSMMUG00000013242,ortholog_one2one,98.8387
ENSG00000123992,ENSMMUG00000017929,ortholog_one2one,96.701
ENSG00000124006,ENSMMUG00000007481,ortholog_one2one,97.2574
ENSG00000124067,ENSMMUG00000008491,ortholog_one2one,93.7327
ENSG00000124074,ENSMMUG00000009808,ortholog_one2one,91.3295
ENSG00000124098,ENSMMUG00000061353,ortholog_one2one,95.3125
ENSG00000124107,ENSMMUG00000050091,ortholog_one2one,88.6364
ENSG00000124120,ENSMMUG00000013968,ortholog_one2one,98.538
ENSG00000124145,ENSMMUG00000048424,ortholog_one2one,94.4444
ENSG00000124155,ENSMMUG00000003410,ortholog_one2one,98.9619
ENSG00000124160,ENSMMUG00000016555,ortholog_one2one,98.4456
ENSG00000124164,ENSMMUG00000063760,ortholog_one2many,100
ENSG00000124172,ENSMMUG00000053623,ortholog_one2one,96.0784
ENSG00000124193,ENSMMUG00000006742,ortholog_one2one,99.4186
ENSG00000124198,ENSMMUG00000019635,ortholog_one2one,99.5518
ENSG00000124207,ENSMMUG00000019636,ortholog_one2one,100
ENSG00000124214,ENSMMUG00000002302,ortholog_one2one,99.4801
ENSG00000124222,ENSMMUG00000001833,ortholog_one2one,98.4615
ENSG00000124226,ENSMMUG00000000757,ortholog_one2one,98.6842
ENSG00000124228,ENSMMUG00000023621,ortholog_one2one,98.9542
ENSG00000124253,ENSMMUG00000022586,ortholog_one2one,97.5884
ENSG00000124275,ENSMMUG00000018747,ortholog_one2one,94.9857
ENSG00000124299,ENSMMUG00000006128,ortholog_one2one,97.1602
ENSG00000124356,ENSMMUG00000010864,ortholog_one2one,96.2264
ENSG00000124357,ENSMMUG00000002096,ortholog_one2one,97.6744
ENSG00000124370,ENSMMUG00000008396,ortholog_one2many,95.4545
ENSG00000124374,ENSMMUG00000006330,ortholog_one2one,100
ENSG00000124380,ENSMMUG00000010224,ortholog_one2one,100
ENSG00000124383,ENSMMUG00000008397,ortholog_one2one,96.3289
ENSG00000124422,ENSMMUG00000005377,ortholog_one2one,99.619
ENSG00000124444,ENSMMUG00000054126,ortholog_one2one,97.0588
ENSG00000124486,ENSMMUG00000013753,ortholog_one2one,99.8825
ENSG00000124523,ENSMMUG00000008678,ortholog_one2one,98.3871
ENSG00000124532,ENSMMUG00000001018,ortholog_one2one,92.7765
ENSG00000124535,ENSMMUG00000007143,ortholog_one2one,99.3985
ENSG00000124541,ENSMMUG00000057976,ortholog_one2one,96.5251
ENSG00000124562,ENSMMUG00000000869,ortholog_one2one,100
ENSG00000124564,ENSMMUG00000002583,ortholog_one2one,93.1727
ENSG00000124568,ENSMMUG00000002582,ortholog_one2one,84.3683
ENSG00000124570,ENSMMUG00000037816,ortholog_one2one,96.5426
ENSG00000124587,ENSMMUG00000001394,ortholog_one2one,94.2857
ENSG00000124588,ENSMMUG00000008487,ortholog_one2one,91.7749
ENSG00000124596,ENSMMUG00000021172,ortholog_one2one,100
ENSG00000124602,ENSMMUG00000021168,ortholog_one2one,95.5598
ENSG00000124615,ENSMMUG00000021315,ortholog_one2one,93.5535
ENSG00000124659,ENSMMUG00000001305,ortholog_one2one,95.3757
ENSG00000124688,ENSMMUG00000059717,ortholog_one2one,95.2555
ENSG00000124713,ENSMMUG00000001393,ortholog_one2one,98.6441
ENSG00000124733,ENSMMUG00000004871,ortholog_one2one,96.2162
ENSG00000124762,ENSMMUG00000055964,ortholog_one2one,96.9512
ENSG00000124767,ENSMMUG00000062055,ortholog_one2one,97.8261
ENSG00000124782,ENSMMUG00000007852,ortholog_one2one,96.9001
ENSG00000124783,ENSMMUG00000002147,ortholog_one2one,99.3007
ENSG00000124786,ENSMMUG00000010672,ortholog_one2one,95.1219
ENSG00000124789,ENSMMUG00000001993,ortholog_one2one,97.2203
ENSG00000124795,ENSMMUG00000019763,ortholog_one2one,98.9333
ENSG00000124831,ENSMMUG00000003386,ortholog_one2one,48.5938
ENSG00000124839,ENSMMUG00000012094,ortholog_one2one,70.283
ENSG00000125037,ENSMMUG00000018290,ortholog_one2one,100
ENSG00000125107,ENSMMUG00000014625,ortholog_one2one,99.9158
ENSG00000125148,ENSMMUG00000049822,ortholog_one2one,96.7213
ENSG00000125149,ENSMMUG00000018102,ortholog_one2one,99.0521
ENSG00000125166,ENSMMUG00000006000,ortholog_one2one,98.6047
ENSG00000125246,ENSMMUG00000003558,ortholog_one2one,86.1765
ENSG00000125247,ENSMMUG00000000481,ortholog_one2one,95.3947
ENSG00000125304,ENSMMUG00000019556,ortholog_one2one,98.7934
ENSG00000125347,ENSMMUG00000008100,ortholog_one2one,99.0769
ENSG00000125351,ENSMMUG00000020222,ortholog_one2one,99.5859
ENSG00000125352,ENSMMUG00000020223,ortholog_one2one,97.9592
ENSG00000125354,ENSMMUG00000017669,ortholog_one2one,96.0187
ENSG00000125356,ENSMMUG00000032359,ortholog_one2one,90
ENSG00000125386,ENSMMUG00000013158,ortholog_one2one,98.6799
ENSG00000125430,ENSMMUG00000053284,ortholog_one2one,99.2308
ENSG00000125445,ENSMMUG00000063156,ortholog_one2one,94.2149
ENSG00000125449,ENSMMUG00000029833,ortholog_one2one,97.4747
ENSG00000125450,ENSMMUG00000018018,ortholog_one2one,97.4085
ENSG00000125458,ENSMMUG00000029832,ortholog_one2one,96.0199
ENSG00000125459,ENSMMUG00000009981,ortholog_one2many,97.193
ENSG00000125503,ENSMMUG00000021965,ortholog_one2one,96.9309
ENSG00000125520,ENSMMUG00000020711,ortholog_one2one,88.3721
ENSG00000125534,ENSMMUG00000048418,ortholog_one2one,96.4912
ENSG00000125611,ENSMMUG00000007779,ortholog_one2one,96.3636
ENSG00000125630,ENSMMUG00000009468,ortholog_one2one,98.6784
ENSG00000125648,ENSMMUG00000005598,ortholog_one2one,99.7863
ENSG00000125652,ENSMMUG00000000054,ortholog_one2one,97.7376
ENSG00000125656,ENSMMUG00000028914,ortholog_one2one,97.1119
ENSG00000125676,ENSMMUG00000003745,ortholog_one2one,99.9372
ENSG00000125703,ENSMMUG00000000386,ortholog_one2one,89.083
ENSG00000125730,ENSMMUG00000008693,ortholog_one2one,95.009
ENSG00000125733,ENSMMUG00000008697,ortholog_one2one,98.1697
ENSG00000125734,ENSMMUG00000008695,ortholog_one2many,95.396
ENSG00000125735,ENSMMUG00000051945,ortholog_one2one,94.1667
ENSG00000125743,ENSMMUG00000006937,ortholog_one2many,100
ENSG00000125755,ENSMMUG00000015428,ortholog_one2one,99.2151
ENSG00000125779,ENSMMUG00000019956,ortholog_one2one,95.8696
ENSG00000125798,ENSMMUG00000010410,ortholog_one2one,98.0562
ENSG00000125810,ENSMMUG00000016813,ortholog_one2one,94.7853
ENSG00000125817,ENSMMUG00000018921,ortholog_one2one,97.4958
ENSG00000125818,ENSMMUG00000004709,ortholog_one2one,97.786
ENSG00000125826,ENSMMUG00000012601,ortholog_one2one,99.6078
ENSG00000125827,ENSMMUG00000021137,ortholog_one2one,96.8481
ENSG00000125835,ENSMMUG00000010050,ortholog_one2one,99.1342
ENSG00000125843,ENSMMUG00000057292,ortholog_one2one,98
ENSG00000125844,ENSMMUG00000013787,ortholog_one2one,90.2837
ENSG00000125846,ENSMMUG00000014453,ortholog_one2one,96.4832
ENSG00000125863,ENSMMUG00000031166,ortholog_one2one,97.3684
ENSG00000125868,ENSMMUG00000013786,ortholog_one2one,100
ENSG00000125870,ENSMMUG00000061754,ortholog_one2one,99.1111
ENSG00000125871,ENSMMUG00000011479,ortholog_one2one,95.6395
ENSG00000125875,ENSMMUG00000004461,ortholog_one2one,99.2556
ENSG00000125877,ENSMMUG00000061481,ortholog_one2one,56.1856
ENSG00000125901,ENSMMUG00000063622,ortholog_one2one,68.2927
ENSG00000125912,ENSMMUG00000017036,ortholog_one2one,92.8952
ENSG00000125967,ENSMMUG00000023543,ortholog_one2one,94.4444
ENSG00000125970,ENSMMUG00000018093,ortholog_one2one,93.4641
ENSG00000125971,ENSMMUG00000031253,ortholog_one2one,98.9583
ENSG00000125991,ENSMMUG00000023456,ortholog_one2one,100
ENSG00000125995,ENSMMUG00000053030,ortholog_one2one,100
ENSG00000126012,ENSMMUG00000020553,ortholog_one2one,99.2949
ENSG00000126062,ENSMMUG00000057917,ortholog_one2one,99.1453
ENSG00000126091,ENSMMUG00000015555,ortholog_one2one,99.4667
ENSG00000126106,ENSMMUG00000064464,ortholog_one2one,97.4729
ENSG00000126107,ENSMMUG00000012993,ortholog_one2one,99.7677
ENSG00000126214,ENSMMUG00000006803,ortholog_one2one,86.8545
ENSG00000126216,ENSMMUG00000013617,ortholog_one2one,99.118
ENSG00000126218,ENSMMUG00000001038,ortholog_one2one,93.8525
ENSG00000126226,ENSMMUG00000001041,ortholog_one2one,99.4987
ENSG00000126231,ENSMMUG00000001039,ortholog_one2one,93.5
ENSG00000126246,ENSMMUG00000002384,ortholog_one2one,92.3944
ENSG00000126247,ENSMMUG00000000249,ortholog_one2many,99.2537
ENSG00000126254,ENSMMUG00000018954,ortholog_one2one,99.7917
ENSG00000126261,ENSMMUG00000005884,ortholog_one2one,99.5312
ENSG00000126264,ENSMMUG00000019758,ortholog_one2one,83.871
ENSG00000126267,ENSMMUG00000055747,ortholog_one2one,80.2326
ENSG00000126391,ENSMMUG00000023300,ortholog_one2one,96.9828
ENSG00000126453,ENSMMUG00000003926,ortholog_one2one,95.6
ENSG00000126456,ENSMMUG00000022735,ortholog_one2one,94.1452
ENSG00000126457,ENSMMUG00000003029,ortholog_one2one,100
ENSG00000126458,ENSMMUG00000028733,ortholog_one2one,99.5413
ENSG00000126461,ENSMMUG00000012938,ortholog_one2one,88.5671
ENSG00000126522,ENSMMUG00000011871,ortholog_one2one,90.5172
ENSG00000126524,ENSMMUG00000064520,ortholog_one2many,99.6
ENSG00000126581,ENSMMUG00000029971,ortholog_one2one,99.7778
ENSG00000126602,ENSMMUG00000021868,ortholog_one2one,95.8807
ENSG00000126653,ENSMMUG00000012121,ortholog_one2one,92.1147
ENSG00000126698,ENSMMUG00000017080,ortholog_one2one,99.6047
ENSG00000126709,ENSMMUG00000011454,ortholog_one2one,76.9231
ENSG00000126746,ENSMMUG00000016990,ortholog_one2one,98.3553
ENSG00000126749,ENSMMUG00000010207,ortholog_one2one,83.6066
ENSG00000126756,ENSMMUG00000018535,ortholog_one2one,100
ENSG00000126759,ENSMMUG00000032465,ortholog_one2one,93.177
ENSG00000126767,ENSMMUG00000014840,ortholog_one2one,91.8224
ENSG00000126768,ENSMMUG00000004547,ortholog_one2one,99.4186
ENSG00000126777,ENSMMUG00000006650,ortholog_one2one,98.5999
ENSG00000126790,ENSMMUG00000008717,ortholog_one2one,88.4181
ENSG00000126804,ENSMMUG00000004748,ortholog_one2one,88.9201
ENSG00000126822,ENSMMUG00000019170,ortholog_one2one,95.9803
ENSG00000126838,ENSMMUG00000003238,ortholog_one2one,92.8475
ENSG00000126858,ENSMMUG00000018222,ortholog_one2one,99.8483
ENSG00000126883,ENSMMUG00000021724,ortholog_one2one,92.9187
ENSG00000126934,ENSMMUG00000019564,ortholog_one2one,92.5
ENSG00000126945,ENSMMUG00000019580,ortholog_one2one,100
ENSG00000126953,ENSMMUG00000052483,ortholog_one2one,100
ENSG00000127022,ENSMMUG00000012370,ortholog_one2one,98.8176
ENSG00000127054,ENSMMUG00000013866,ortholog_one2one,95.1667
ENSG00000127125,ENSMMUG00000013126,ortholog_one2one,98.0707
ENSG00000127184,ENSMMUG00000040409,ortholog_one2one,88.8889
ENSG00000127191,ENSMMUG00000011527,ortholog_one2one,98.4032
ENSG00000127220,ENSMMUG00000009656,ortholog_one2one,98.861
ENSG00000127314,ENSMMUG00000011442,ortholog_one2one,100
ENSG00000127324,ENSMMUG00000006469,ortholog_one2one,77.2152
ENSG00000127328,ENSMMUG00000051498,ortholog_one2one,99.7826
ENSG00000127329,ENSMMUG00000011072,ortholog_one2one,96.6591
ENSG00000127337,ENSMMUG00000046235,ortholog_one2one,100
ENSG00000127399,ENSMMUG00000005233,ortholog_one2one,79.1506
ENSG00000127418,ENSMMUG00000032300,ortholog_one2one,97.8175
ENSG00000127419,ENSMMUG00000017221,ortholog_one2one,95.6349
ENSG00000127445,ENSMMUG00000061103,ortholog_one2one,100
ENSG00000127452,ENSMMUG00000007875,ortholog_one2one,99.6933
ENSG00000127463,ENSMMUG00000006688,ortholog_one2one,98.993
ENSG00000127481,ENSMMUG00000006669,ortholog_one2one,99.5562
ENSG00000127483,ENSMMUG00000008852,ortholog_one2one,99.2767
ENSG00000127526,ENSMMUG00000012959,ortholog_one2one,99.512200000000007
ENSG00000127527,ENSMMUG00000000994,ortholog_one2one,86.4835
ENSG00000127528,ENSMMUG00000028855,ortholog_one2one,98.0282
ENSG00000127580,ENSMMUG00000001986,ortholog_one2one,99.3671
ENSG00000127603,ENSMMUG00000009562,ortholog_one2one,70.5361
ENSG00000127616,ENSMMUG00000012042,ortholog_one2one,100
ENSG00000127663,ENSMMUG00000012677,ortholog_one2one,97.4453
ENSG00000127666,ENSMMUG00000014163,ortholog_one2one,92.5562
ENSG00000127774,ENSMMUG00000023391,ortholog_one2one,100
ENSG00000127824,ENSMMUG00000019628,ortholog_one2one,99.7768
ENSG00000127837,ENSMMUG00000022812,ortholog_one2one,99.7696
ENSG00000127838,ENSMMUG00000038299,ortholog_one2one,95.5844
ENSG00000127870,ENSMMUG00000013900,ortholog_one2one,96.2044
ENSG00000127884,ENSMMUG00000046481,ortholog_one2one,95.5172
ENSG00000127914,ENSMMUG00000002364,ortholog_one2one,96.0328
ENSG00000127920,ENSMMUG00000041616,ortholog_one2one,98.6301
ENSG00000127922,ENSMMUG00000004127,ortholog_one2one,100
ENSG00000127947,ENSMMUG00000009004,ortholog_one2one,97.9487
ENSG00000127948,ENSMMUG00000020086,ortholog_one2one,99.2614
ENSG00000127951,ENSMMUG00000055568,ortholog_one2one,98.861
ENSG00000127952,ENSMMUG00000020088,ortholog_one2one,83.0671
ENSG00000127954,ENSMMUG00000022697,ortholog_one2one,97.1678
ENSG00000127980,ENSMMUG00000040007,ortholog_one2one,97.8956
ENSG00000127989,ENSMMUG00000015516,ortholog_one2one,82.4561
ENSG00000128016,ENSMMUG00000038702,ortholog_one2one,97.8528
ENSG00000128039,ENSMMUG00000010113,ortholog_one2one,80.5031
ENSG00000128050,ENSMMUG00000016366,ortholog_one2one,97.1765
ENSG00000128159,ENSMMUG00000014100,ortholog_one2one,89.9945
ENSG00000128185,ENSMMUG00000060325,ortholog_many2many,95.9091
ENSG00000128228,ENSMMUG00000018798,ortholog_one2one,96.8326
ENSG00000128283,ENSMMUG00000002868,ortholog_one2one,92.5831
ENSG00000128294,ENSMMUG00000023450,ortholog_one2one,99.2042
ENSG00000128309,ENSMMUG00000012350,ortholog_one2one,92.429
ENSG00000128311,ENSMMUG00000012349,ortholog_one2one,97.9798
ENSG00000128335,ENSMMUG00000001537,ortholog_one2one,75.3709
ENSG00000128340,ENSMMUG00000048761,ortholog_one2one,100
ENSG00000128463,ENSMMUG00000012335,ortholog_one2one,100
ENSG00000128524,ENSMMUG00000039360,ortholog_one2one,98.3193
ENSG00000128534,ENSMMUG00000060460,ortholog_one2one,100
ENSG00000128563,ENSMMUG00000059562,ortholog_one2one,72.8261
ENSG00000128585,ENSMMUG00000018259,ortholog_one2one,99.4558
ENSG00000128590,ENSMMUG00000063700,ortholog_one2one,95.9641
ENSG00000128595,ENSMMUG00000009616,ortholog_one2one,92.6984
ENSG00000128602,ENSMMUG00000012110,ortholog_one2one,98.7294
ENSG00000128607,ENSMMUG00000009325,ortholog_one2one,99.7738
ENSG00000128609,ENSMMUG00000017321,ortholog_one2one,94.8276
ENSG00000128699,ENSMMUG00000014316,ortholog_one2one,100
ENSG00000128739,ENSMMUG00000023139,ortholog_one2one,100
ENSG00000128789,ENSMMUG00000063218,ortholog_one2many,97.7273
ENSG00000128829,ENSMMUG00000038966,ortholog_one2one,98.8478
ENSG00000128849,ENSMMUG00000005179,ortholog_one2one,97.1582
ENSG00000128891,ENSMMUG00000001482,ortholog_one2one,97.2973
ENSG00000128928,ENSMMUG00000014462,ortholog_one2one,88.8889
ENSG00000128944,ENSMMUG00000058981,ortholog_one2one,95.2532
ENSG00000128965,ENSMMUG00000014542,ortholog_one2one,98.6487
ENSG00000128973,ENSMMUG00000011703,ortholog_one2one,97.4277
ENSG00000128989,ENSMMUG00000061585,ortholog_one2one,91.0714
ENSG00000129055,ENSMMUG00000012750,ortholog_one2one,100
ENSG00000129071,ENSMMUG00000012723,ortholog_one2one,93.2056
ENSG00000129083,ENSMMUG00000016444,ortholog_one2one,99.8951
ENSG00000129084,ENSMMUG00000016446,ortholog_one2one,93.9164
ENSG00000129116,ENSMMUG00000007365,ortholog_one2one,97.1505
ENSG00000129128,ENSMMUG00000064613,ortholog_one2one,100
ENSG00000129151,ENSMMUG00000000316,ortholog_one2one,97.416
ENSG00000129158,ENSMMUG00000006405,ortholog_one2one,94.9782
ENSG00000129187,ENSMMUG00000000284,ortholog_one2one,97.7528
ENSG00000129197,ENSMMUG00000010468,ortholog_one2one,92.6941
ENSG00000129214,ENSMMUG00000013513,ortholog_one2one,94.2786
ENSG00000129226,ENSMMUG00000013501,ortholog_one2one,96.3277
ENSG00000129235,ENSMMUG00000056814,ortholog_one2one,99.187
ENSG00000129245,ENSMMUG00000013510,ortholog_one2one,95.3938
ENSG00000129255,ENSMMUG00000013503,ortholog_one2one,98.7854
ENSG00000129292,ENSMMUG00000010190,ortholog_one2one,98.7217
ENSG00000129347,ENSMMUG00000011951,ortholog_one2one,96.0171
ENSG00000129351,ENSMMUG00000014673,ortholog_one2one,99.5546
ENSG00000129353,ENSMMUG00000003744,ortholog_one2one,96.8839
ENSG00000129460,ENSMMUG00000014766,ortholog_one2one,96.5079
ENSG00000129472,ENSMMUG00000014992,ortholog_one2one,94.4444
ENSG00000129474,ENSMMUG00000008475,ortholog_one2one,99.0706
ENSG00000129514,ENSMMUG00000056013,ortholog_one2one,98.0932
ENSG00000129515,ENSMMUG00000012576,ortholog_one2one,99.7537
ENSG00000129518,ENSMMUG00000056506,ortholog_one2one,97.8947
ENSG00000129538,ENSMMUG00000017666,ortholog_one2one,86.5385
ENSG00000129596,ENSMMUG00000061758,ortholog_one2one,99
ENSG00000129625,ENSMMUG00000020488,ortholog_one2one,93.6508
ENSG00000129636,ENSMMUG00000004717,ortholog_one2one,99.3464
ENSG00000129657,ENSMMUG00000022994,ortholog_one2one,99.021
ENSG00000129691,ENSMMUG00000013675,ortholog_one2one,99.0446
ENSG00000129824,ENSMMUG00000038331,ortholog_one2one,96.5779
ENSG00000129911,ENSMMUG00000047855,ortholog_one2one,99.6032
ENSG00000129925,ENSMMUG00000000610,ortholog_one2one,94.1634
ENSG00000129932,ENSMMUG00000057146,ortholog_one2one,97.6821
ENSG00000129933,ENSMMUG00000008931,ortholog_one2one,99.5106
ENSG00000129968,ENSMMUG00000016539,ortholog_one2one,99.6774
ENSG00000129988,ENSMMUG00000007563,ortholog_one2one,78.5863
ENSG00000130005,ENSMMUG00000003046,ortholog_one2one,80.9322
ENSG00000130023,ENSMMUG00000015341,ortholog_one2one,94.3953
ENSG00000130024,ENSMMUG00000015335,ortholog_one2one,99.1968
ENSG00000130066,ENSMMUG00000060580,ortholog_one2one,98.2456
ENSG00000130158,ENSMMUG00000009334,ortholog_one2one,98.9253
ENSG00000130159,ENSMMUG00000020618,ortholog_one2one,87.703
ENSG00000130164,ENSMMUG00000003611,ortholog_one2one,88.6047
ENSG00000130165,ENSMMUG00000001476,ortholog_one2one,100
ENSG00000130173,ENSMMUG00000009337,ortholog_one2one,91.9192
ENSG00000130175,ENSMMUG00000002328,ortholog_one2one,96.2617
ENSG00000130176,ENSMMUG00000001473,ortholog_one2one,99.3266
ENSG00000130177,ENSMMUG00000007439,ortholog_one2one,99.3548
ENSG00000130193,ENSMMUG00000042112,ortholog_one2one,97.5962
ENSG00000130202,ENSMMUG00000014301,ortholog_one2one,96.8401
ENSG00000130203,ENSMMUG00000014305,ortholog_one2one,93.6908
ENSG00000130204,ENSMMUG00000014303,ortholog_one2one,99.169
ENSG00000130208,ENSMMUG00000028749,ortholog_one2one,86.747
ENSG00000130227,ENSMMUG00000002032,ortholog_one2one,97.5161
ENSG00000130244,ENSMMUG00000020468,ortholog_one2one,92.8367
ENSG00000130254,ENSMMUG00000017968,ortholog_one2one,98.6359
ENSG00000130255,ENSMMUG00000041188,ortholog_one2one,100
ENSG00000130299,ENSMMUG00000023403,ortholog_one2many,97.3577
ENSG00000130303,ENSMMUG00000005829,ortholog_one2one,76.6667
ENSG00000130309,ENSMMUG00000000198,ortholog_one2one,98.8746
ENSG00000130311,ENSMMUG00000016231,ortholog_one2one,100
ENSG00000130312,ENSMMUG00000009657,ortholog_one2one,96.7391
ENSG00000130313,ENSMMUG00000000195,ortholog_one2one,97.6744
ENSG00000130332,ENSMMUG00000000452,ortholog_one2one,98.0583
ENSG00000130340,ENSMMUG00000007142,ortholog_one2one,98.9916
ENSG00000130349,ENSMMUG00000050334,ortholog_one2many,95
ENSG00000130382,ENSMMUG00000005697,ortholog_one2one,98.9267
ENSG00000130396,ENSMMUG00000021044,ortholog_one2one,98.4708
ENSG00000130414,ENSMMUG00000010382,ortholog_one2one,84.507
ENSG00000130427,ENSMMUG00000022863,ortholog_one2one,92.228
ENSG00000130479,ENSMMUG00000022742,ortholog_one2one,93.9566
ENSG00000130508,ENSMMUG00000039871,ortholog_one2one,96.687
ENSG00000130513,ENSMMUG00000050122,ortholog_one2one,92.5325
ENSG00000130517,ENSMMUG00000004406,ortholog_one2one,88.9952
ENSG00000130529,ENSMMUG00000007538,ortholog_one2one,95.6343
ENSG00000130545,ENSMMUG00000050193,ortholog_one2one,72.5
ENSG00000130560,ENSMMUG00000016827,ortholog_one2one,90.8642
ENSG00000130638,ENSMMUG00000008955,ortholog_one2one,83.5789
ENSG00000130640,ENSMMUG00000023034,ortholog_one2one,94.3459
ENSG00000130649,ENSMMUG00000006339,ortholog_one2many,94.3205
ENSG00000130653,ENSMMUG00000019607,ortholog_one2one,93.8897
ENSG00000130669,ENSMMUG00000013140,ortholog_one2one,98.4772
ENSG00000130684,ENSMMUG00000020859,ortholog_one2one,50.3329
ENSG00000130707,ENSMMUG00000001522,ortholog_one2many,99.0291
ENSG00000130714,ENSMMUG00000009975,ortholog_one2one,97.3793
ENSG00000130717,ENSMMUG00000009976,ortholog_one2one,98.556
ENSG00000130724,ENSMMUG00000022622,ortholog_one2one,100
ENSG00000130726,ENSMMUG00000020051,ortholog_one2one,99.0419
ENSG00000130731,ENSMMUG00000021968,ortholog_one2one,96.5686
ENSG00000130733,ENSMMUG00000004400,ortholog_one2one,95.2532
ENSG00000130734,ENSMMUG00000046883,ortholog_one2one,98.5232
ENSG00000130741,ENSMMUG00000006979,ortholog_one2one,99.7881
ENSG00000130748,ENSMMUG00000057454,ortholog_one2one,56.9149
ENSG00000130775,ENSMMUG00000018170,ortholog_one2one,94.0902
ENSG00000130779,ENSMMUG00000021928,ortholog_one2one,98.8873
ENSG00000130803,ENSMMUG00000020841,ortholog_one2one,97.1429
ENSG00000130810,ENSMMUG00000017211,ortholog_one2one,86.8922
ENSG00000130811,ENSMMUG00000017217,ortholog_one2one,100
ENSG00000130812,ENSMMUG00000042707,ortholog_one2one,97.0213
ENSG00000130813,ENSMMUG00000018138,ortholog_one2one,78.3505
ENSG00000130826,ENSMMUG00000005768,ortholog_one2one,99.4163
ENSG00000130830,ENSMMUG00000005772,ortholog_one2one,98.927
ENSG00000130844,ENSMMUG00000055539,ortholog_one2one,98.7041
ENSG00000130881,ENSMMUG00000022872,ortholog_one2one,98.3117
ENSG00000130921,ENSMMUG00000031495,ortholog_one2one,96.3855
ENSG00000130935,ENSMMUG00000002414,ortholog_one2one,96.662
ENSG00000130948,ENSMMUG00000007990,ortholog_one2one,94.8387
ENSG00000130985,ENSMMUG00000017428,ortholog_one2one,98.6768
ENSG00000130988,ENSMMUG00000019546,ortholog_one2one,98.3278
ENSG00000131013,ENSMMUG00000023067,ortholog_one2one,98.7805
ENSG00000131016,ENSMMUG00000023265,ortholog_one2one,93.9394
ENSG00000131043,ENSMMUG00000020691,ortholog_one2one,98.1771
ENSG00000131051,ENSMMUG00000031284,ortholog_one2one,100
ENSG00000131067,ENSMMUG00000017931,ortholog_one2one,99.2447
ENSG00000131069,ENSMMUG00000017932,ortholog_one2one,98.7161
ENSG00000131100,ENSMMUG00000021477,ortholog_one2one,100
